Pressure,x,y,z
0.0,6.501182132510958,17.528898889699853,50.56110099600583
30.060120240480963,6.501182132510965,17.528898889699867,50.56110099600581
60.120240480961925,6.501182132510961,17.528898889699864,50.56110099600565
90.1803607214429,6.501182132510961,17.5288988896999,50.56110099600579
120.24048096192385,6.501182132510965,17.52889888969986,50.56110099600567
150.3006012024048,6.5011821325109596,17.528898889699914,50.5611009960057
180.3607214428858,6.501182132510961,17.528898889699878,50.5611009960058
210.42084168336675,6.501182132510965,17.52889888969987,50.56110099600576
240.4809619238477,6.501182132510961,17.528898889699892,50.5611009960057
270.54108216432866,6.501182132510963,17.5288988896999,50.56110099600573
300.6012024048096,6.5011821325109596,17.5288988896999,50.56110099600567
330.66132264529057,6.5011821325109596,17.528898889699875,50.561100996005706
360.7214428857716,6.501182132510963,17.528898889699867,50.561100996005706
390.78156312625254,6.501182132510963,17.528898889699907,50.56110099600575
420.8416833667335,6.501182132510961,17.52889888969986,50.56110099600573
450.90180360721445,6.501182132510961,17.52889888969987,50.56110099600569
480.9619238476954,6.501182132510967,17.528898889699864,50.56110099600564
511.02204408817636,6.501182132510963,17.528898889699878,50.56110099600576
541.0821643286573,6.501182132510965,17.528898889699896,50.56110099600564
571.1422845691383,6.501182132510967,17.52889888969987,50.56110099600568
601.2024048096192,6.501182132510963,17.52889888969987,50.561100996005706
631.2625250501002,6.5011821325109596,17.528898889699867,50.561100996005706
661.3226452905811,6.501182132510965,17.528898889699846,50.561100996005706
691.3827655310621,6.501182132510967,17.52889888969985,50.56110099600569
721.4428857715432,6.501182132510963,17.528898889699892,50.56110099600569
751.5030060120241,6.501182132510967,17.52889888969988,50.56110099600583
781.5631262525051,6.501182132510965,17.52889888969989,50.56110099600567
811.623246492986,6.501182132510967,17.528898889699857,50.56110099600572
841.683366733467,6.501182132510963,17.52889888969989,50.56110099600569
871.7434869739479,6.501182132510963,17.528898889699878,50.56110099600575
901.8036072144289,6.501182132510961,17.528898889699867,50.56110099600567
931.8637274549098,6.501182132510965,17.52889888969987,50.56110099600563
961.9238476953908,6.501182132510965,17.528898889699878,50.56110099600576
991.9839679358718,6.501182132510963,17.52889888969989,50.56110099600567
1022.0440881763527,6.501182132510965,17.52889888969986,50.561100996005656
1052.1042084168337,6.501182132510963,17.52889888969988,50.56110099600568
1082.1643286573146,6.501182132510968,17.52889888969988,50.56110099600562
1112.2244488977956,6.501182132510965,17.52889888969987,50.56110099600571
1142.2845691382765,6.501182132510968,17.52889888969986,50.56110099600573
1172.3446893787575,6.5011821325109596,17.528898889699875,50.56110099600579
